x,y,yaw,curvature,s
2.508665084838867,-0.04666939005255699,2.8853707313537598,0.2939773499965668,0.0
2.4167165756225586,-0.05151059105992317,2.916024923324585,0.2956908643245697,0.10034718364477158
2.3237271308898926,-0.05754612386226654,2.94735050201416,0.2930535674095154,0.20069436728954315
2.23028302192688,-0.06278818845748901,2.9783458709716797,0.28573691844940186,0.30104154348373413
2.137084722518921,-0.06499999761581421,3.008145570755005,0.2735508382320404,0.4013887345790863
2.0434277057647705,-0.06499999761581421,3.0359904766082764,0.2562171518802643,0.5017359256744385
1.947967290878296,-0.06499999761581421,3.061279058456421,0.23438699543476105,0.6020830869674683
1.8503750562667847,-0.06499999761581421,3.083975315093994,0.2066575288772583,0.7024303078651428
1.7503231763839722,-0.06499999761581421,3.103546380996704,0.1723976880311966,0.8027774691581726
1.6474835872650146,-0.06499999761581421,3.1191859245300293,0.13191205263137817,0.9031246900558472
1.5415282249450684,-0.06499999761581421,3.1300621032714844,0.08647945523262024,1.003471851348877
1.4411810636520386,-0.06499999761581421,3.1355345249176025,0.03791043534874916,1.1038190126419067
1.3408339023590088,-0.06499999761581421,3.1352756023406982,-0.012112186290323734,1.2041661739349365
1.240486741065979,-0.06499999761581421,3.12941575050354,-0.06222827732563019,1.3045134544372559
1.1401394605636597,-0.06499999761581421,3.118324041366577,-0.11102982610464096,1.4048606157302856
1.0397922992706299,-0.06499999761581421,3.102621555328369,-0.15673591196537018,1.5052077770233154
0.9392972588539124,-0.06535684317350388,3.082996129989624,-0.19951051473617554,1.6055549383163452
0.8378743529319763,-0.06795362383127213,3.0600392818450928,-0.23953208327293396,1.705902099609375
0.7370860576629639,-0.06901848316192627,3.0341742038726807,-0.27689000964164734,1.8062493801116943
0.6368645429611206,-0.06871486455202103,3.00555157661438,-0.3117399215698242,1.9065965414047241
0.5371422171592712,-0.06720622628927231,2.9739534854888916,-0.3444948196411133,2.006943702697754
0.436248242855072,-0.06832550466060638,2.9392266273498535,-0.3753461539745331,2.1072909832000732
0.33429843187332153,-0.07106463611125946,2.9013702869415283,-0.4038681983947754,2.2076380252838135
0.23241472244262695,-0.07328134775161743,2.8607068061828613,-0.43027976155281067,2.307985305786133
0.13158400356769562,-0.07309864461421967,2.8172686100006104,-0.45500391721725464,2.408332347869873
0.03265806660056114,-0.06890486180782318,2.771113157272339,-0.47873347997665405,2.5086796283721924
-0.06364642828702927,-0.059353601187467575,2.7218868732452393,-0.5006124377250671,2.6090269088745117
-0.15674790740013123,-0.04336375743150711,2.6695520877838135,-0.5202339291572571,2.709373950958252
-0.24757090210914612,-0.020565394312143326,2.614121437072754,-0.537169337272644,2.8097212314605713
-0.33697065711021423,0.009212639182806015,2.55568528175354,-0.5511579513549805,2.9100682735443115
-0.42581310868263245,0.04798324406147003,2.494525194168091,-0.5624873042106628,3.010415554046631
-0.5081494450569153,0.09447266906499863,2.431023120880127,-0.5715537667274475,3.11076283454895
-0.5828700661659241,0.14894770085811615,2.3657236099243164,-0.5794433951377869,3.2111098766326904
-0.6491934657096863,0.21134711802005768,2.298781394958496,-0.5867350101470947,3.3114571571350098
-0.7066661715507507,0.28128162026405334,2.230717182159424,-0.5946751832962036,3.41180419921875
-0.7560884952545166,0.3584173023700714,2.161891222000122,-0.6038346290588379,3.5121514797210693
-0.7980924248695374,0.44188666343688965,2.093146800994873,-0.6131448745727539,3.6124987602233887
-0.8301162719726562,0.5297102332115173,2.0245985984802246,-0.6215174198150635,3.712845802307129
-0.8538159132003784,0.6247336864471436,1.956536889076233,-0.6279597878456116,3.8131930828094482
-0.870168924331665,0.7221758365631104,1.889329433441162,-0.6318593621253967,3.9135401248931885
-0.8817808628082275,0.8203225135803223,1.8231909275054932,-0.6328309178352356,4.013887405395508
-0.8849647045135498,0.9143891930580139,1.7580976486206055,-0.6294342875480652,4.114234447479248
-0.8810994625091553,1.0082200765609741,1.6948736906051636,-0.6215034127235413,4.2145819664001465
-0.8695015907287598,1.1021335124969482,1.6335170269012451,-0.6096545457839966,4.314929008483887
-0.8512412309646606,1.1958715915679932,1.5744975805282593,-0.5948747396469116,4.415276050567627
-0.8289134502410889,1.2896651029586792,1.5175689458847046,-0.5777506232261658,4.515623569488525
-0.8038913607597351,1.3830164670944214,1.4633870124816895,-0.5595977902412415,4.615970611572266
-0.7795034646987915,1.4761481285095215,1.4115058183670044,-0.5406286120414734,4.716317653656006
-0.7566864490509033,1.5682555437088013,1.362121343612671,-0.5216062664985657,4.816664695739746
-0.7345720529556274,1.6592711210250854,1.3147499561309814,-0.5030763745307922,4.9170122146606445
-0.7108781933784485,1.7497371435165405,1.2692363262176514,-0.4867429733276367,5.017359256744385
-0.68095463514328,1.837780475616455,1.22523832321167,-0.47399094700813293,5.117706298828125
-0.6475090384483337,1.9245662689208984,1.1821304559707642,-0.46546006202697754,5.218053817749023
-0.6106685996055603,2.0101826190948486,1.1397693157196045,-0.4606778621673584,5.318400859832764
-0.5707755088806152,2.094797372817993,1.0978095531463623,-0.45872291922569275,5.418747901916504
-0.5283868908882141,2.178658962249756,1.0561119318008423,-0.45893463492393494,5.519095420837402
-0.4809906780719757,2.260831832885742,1.014361023902893,-0.4603314697742462,5.619442462921143
-0.431218683719635,2.34383487701416,0.9729217886924744,-0.464500367641449,5.719789505004883
-0.38108569383621216,2.4271645545959473,0.9313940405845642,-0.47264114022254944,5.820136547088623
-0.32909533381462097,2.5119733810424805,0.8892642259597778,-0.4855121672153473,5.9204840660095215
-0.2732701301574707,2.593353748321533,0.8457440137863159,-0.504921019077301,6.020831108093262
-0.21142007410526276,2.6723031997680664,0.7998095750808716,-0.5320682525634766,6.121178150177002
-0.14652089774608612,2.746513605117798,0.7504885792732239,-0.5663769245147705,6.2215256690979
-0.07865742594003677,2.818101644515991,0.6971884965896606,-0.6052533984184265,6.321872711181641
-0.007583342958241701,2.8833746910095215,0.6400105953216553,-0.6438761353492737,6.422219753265381
0.064028799533844,2.9459588527679443,0.5795496702194214,-0.6792652010917664,6.522567272186279
0.13686473667621613,3.004544258117676,0.5161964893341064,-0.7093474864959717,6.6229143142700195
0.2105003297328949,3.0586013793945312,0.44960901141166687,-0.7354294657707214,6.72326135635376
0.28728193044662476,3.107361078262329,0.3797552287578583,-0.757297933101654,6.8236083984375
0.36874109506607056,3.153442144393921,0.30653637647628784,-0.7763239741325378,6.923955917358398
0.4542502164840698,3.194523572921753,0.22987404465675354,-0.7926288843154907,7.024302959442139
0.5450191497802734,3.2296769618988037,0.14978262782096863,-0.8069440722465515,7.124650001525879
0.6374906301498413,3.256387948989868,0.06638240069150925,-0.8207083940505981,7.224997520446777
0.7308021187782288,3.2735445499420166,-0.02103622443974018,-0.8335733413696289,7.325344562530518
0.8271162509918213,3.281547784805298,-0.1124042496085167,-0.8437613844871521,7.425691604614258
0.9214352965354919,3.278740406036377,-0.20803302526474,-0.8506079912185669,7.526039123535156
1.0138944387435913,3.266078472137451,-0.3074101507663727,-0.8544086813926697,7.6263861656188965
1.1000525951385498,3.245346784591675,-0.41029995679855347,-0.8545064926147461,7.726733207702637
1.1808726787567139,3.2136173248291016,-0.5153949856758118,-0.8503552675247192,7.827080249786377
1.2558305263519287,3.171372652053833,-0.6213709712028503,-0.8426111340522766,7.927427768707275
1.3245580196380615,3.1154346466064453,-0.7264295220375061,-0.8306223154067993,8.027774810791016
1.3833198547363281,3.0505363941192627,-0.8289504647254944,-0.8140410780906677,8.128122329711914
1.434427261352539,2.973642349243164,-0.9273085594177246,-0.7931448221206665,8.228468894958496
1.47315514087677,2.890659809112549,-1.0204713344573975,-0.7678250074386597,8.328816413879395
1.5047434568405151,2.7984468936920166,-1.1078704595565796,-0.7392194867134094,8.429163932800293
1.5254673957824707,2.7041399478912354,-1.188915729522705,-0.7079015970230103,8.529510498046875
1.5367789268493652,2.6067473888397217,-1.2631582021713257,-0.6741725206375122,8.629858016967773
1.5394327640533447,2.508373498916626,-1.3306736946105957,-0.6390066146850586,8.730205535888672
1.534645676612854,2.411421537399292,-1.3917698860168457,-0.6013282537460327,8.830552101135254
1.5229274034500122,2.317830801010132,-1.447313666343689,-0.5614436864852905,8.930899620056152
1.505723476409912,2.2238121032714844,-1.4975109100341797,-0.5186626315116882,9.03124713897705
1.483733892440796,2.1303718090057373,-1.5426833629608154,-0.4715835452079773,9.131593704223633
1.4529519081115723,2.037780523300171,-1.5829581022262573,-0.419039249420166,9.231941223144531
1.4175374507904053,1.9467438459396362,-1.6180458068847656,-0.3619856834411621,9.332287788391113
1.3832448720932007,1.856109380722046,-1.647712230682373,-0.3024628162384033,9.432635307312012
1.3438085317611694,1.7660579681396484,-1.67191743850708,-0.2447049915790558,9.53298282623291
1.3051791191101074,1.677022099494934,-1.6906908750534058,-0.19083790481090546,9.633329391479492
1.2680901288986206,1.5878392457962036,-1.7039692401885986,-0.1425226777791977,9.73367691040039
1.2307815551757812,1.498852014541626,-1.712532639503479,-0.10012917965650558,9.834024429321289
1.1950515508651733,1.4094479084014893,-1.717117428779602,-0.06438937038183212,9.934370994567871
1.1604292392730713,1.3199537992477417,-1.7184265851974487,-0.033405739814043045,10.03471851348877
1.1277934312820435,1.2301377058029175,-1.7174043655395508,-0.007231607101857662,10.135066032409668
1.0991765260696411,1.1392900943756104,-1.7146931886672974,0.015191705897450447,10.23541259765625
1.0710396766662598,1.0471596717834473,-1.7104735374450684,0.03514757752418518,10.335760116577148
1.0493054389953613,0.9534673690795898,-1.705342411994934,0.05390060320496559,10.436107635498047
1.0299758911132812,0.8599820733070374,-1.6989144086837769,0.07058176398277283,10.536454200744629
1.0147989988327026,0.7658888101577759,-1.6912891864776611,0.08545912802219391,10.636801719665527
1.0045676231384277,0.6712396144866943,-1.6828010082244873,0.1002555638551712,10.737149238586426
1.0006664991378784,0.5762324333190918,-1.6731688976287842,0.11535440385341644,10.837495803833008
1.0020807981491089,0.48072564601898193,-1.6621042490005493,0.1306653767824173,10.937843322753906
1.0089253187179565,0.3843381404876709,-1.6494605541229248,0.14783568680286407,11.038190841674805
1.018347978591919,0.2882295548915863,-1.6349399089813232,0.16633956134319305,11.138537406921387
1.0290329456329346,0.19262093305587769,-1.618424415588379,0.1866476833820343,11.238884925842285
1.042978048324585,0.09636108577251434,-1.5998510122299194,0.2094593644142151,11.339231491088867
1.0602678060531616,-0.000908933870960027,-1.5786396265029907,0.23507198691368103,11.439579010009766
1.0762274265289307,-0.09757670760154724,-1.5543349981307983,0.2636703848838806,11.539926528930664
1.0933250188827515,-0.19498828053474426,-1.5267349481582642,0.2943645417690277,11.640273094177246
1.1096549034118652,-0.29267817735671997,-1.4958372116088867,0.3251296579837799,11.740620613098145
1.1228786706924438,-0.3900018632411957,-1.4617069959640503,0.3534034490585327,11.840968132019043
1.1315279006958008,-0.4889901876449585,-1.424936056137085,0.37643367052078247,11.941314697265625
1.1394599676132202,-0.5879630446434021,-1.3856593370437622,0.3939761519432068,12.041662216186523
1.14582097530365,-0.6871917843818665,-1.3445677757263184,0.40547630190849304,12.142009735107422
1.1461589336395264,-0.7885386943817139,-1.3020555973052979,0.41095831990242004,12.242356300354004
1.1418204307556152,-0.8914979696273804,-1.2588270902633667,0.41204187273979187,12.342703819274902
1.1379358768463135,-0.9937065243721008,-1.2154533863067627,0.4098108410835266,12.4430513381958
1.135423183441162,-1.095287799835205,-1.1726806163787842,0.4052709937095642,12.543397903442383
1.1373074054718018,-1.1954671144485474,-1.1304922103881836,0.3989752531051636,12.643745422363281
1.1448124647140503,-1.295425534248352,-1.0892624855041504,0.39255490899086,12.74409294128418
1.1606347560882568,-1.3912142515182495,-1.0491677522659302,0.3859139680862427,12.844439506530762
1.1839399337768555,-1.4828591346740723,-1.0100762844085693,0.3802759647369385,12.94478702545166
1.2151451110839844,-1.5700623989105225,-0.9712318181991577,0.3766688108444214,13.045134544372559
1.2554243803024292,-1.6502346992492676,-0.9323467016220093,0.37512385845184326,13.14548110961914
1.3052539825439453,-1.7220081090927124,-0.8925967216491699,0.37678980827331543,13.245828628540039
1.3645355701446533,-1.7849376201629639,-0.8515745997428894,0.3805864453315735,13.346175193786621
1.4319024085998535,-1.8411766290664673,-0.8094266653060913,0.38654449582099915,13.44652271270752
1.5071322917938232,-1.8896514177322388,-0.76523357629776,0.39209336042404175,13.546870231628418
1.589107632637024,-1.9309858083724976,-0.7199888825416565,0.39646002650260925,13.647216796875
1.6769797801971436,-1.9646903276443481,-0.6742933392524719,0.3983224928379059,13.747564315795898
1.7677884101867676,-1.994910717010498,-0.6285460591316223,0.39558908343315125,13.847911834716797
1.8605610132217407,-2.0205280780792236,-0.5835149884223938,0.3870120346546173,13.948258399963379
1.9570975303649902,-2.042289972305298,-0.5403091907501221,0.37182724475860596,14.048605918884277
2.0530784130096436,-2.0609679222106934,-0.5000131130218506,0.34948551654815674,14.148953437805176
2.1446638107299805,-2.0819473266601562,-0.46359381079673767,0.319905549287796,14.249300003051758
2.2365951538085938,-2.101513385772705,-0.4313236176967621,0.2841723561286926,14.349647521972656
2.3279430866241455,-2.1225011348724365,-0.403983473777771,0.2424132376909256,14.449995040893555
2.4189014434814453,-2.144714117050171,-0.38182517886161804,0.19520990550518036,14.550341606140137
2.5093395709991455,-2.1686365604400635,-0.3652191758155823,0.1432274878025055,14.650689125061035
2.5985805988311768,-2.1954493522644043,-0.3538200259208679,0.08770643919706345,14.751036643981934
2.6886749267578125,-2.2202019691467285,-0.34851768612861633,0.030715053901076317,14.851383209228516
2.777721881866455,-2.247483253479004,-0.34952136874198914,-0.02383151650428772,14.951730728149414
2.8680295944213867,-2.2717199325561523,-0.35653066635131836,-0.07346819341182709,15.052078247070312
2.95898175239563,-2.294400930404663,-0.36913642287254333,-0.11616796255111694,15.152424812316895
3.051008939743042,-2.3145768642425537,-0.38649794459342957,-0.1512032300233841,15.252772331237793
3.1432576179504395,-2.334423780441284,-0.4079330265522003,-0.17829735577106476,15.353119850158691
3.234741687774658,-2.356186866760254,-0.4319511950016022,-0.19833631813526154,15.453466415405273
3.325822591781616,-2.3788700103759766,-0.4580548107624054,-0.21220853924751282,15.553813934326172
3.4156970977783203,-2.404305934906006,-0.4846998453140259,-0.21990858018398285,15.654160499572754
3.5040342807769775,-2.4332010746002197,-0.5114781260490417,-0.2218618094921112,15.754508018493652
3.5897111892700195,-2.468189239501953,-0.5376940369606018,-0.21918047964572906,15.85485553741455
3.6737966537475586,-2.5066282749176025,-0.5628021359443665,-0.21176300942897797,15.955202102661133
3.7562508583068848,-2.550389289855957,-0.5856931805610657,-0.20111173391342163,16.05554962158203
3.837045431137085,-2.598759889602661,-0.6059545278549194,-0.18867997825145721,16.15589714050293
3.917207717895508,-2.6534762382507324,-0.6235624551773071,-0.17607541382312775,16.256244659423828
3.993882656097412,-2.7125768661499023,-0.6388832926750183,-0.16524969041347504,16.356592178344727
4.06561803817749,-2.7786097526550293,-0.6524206399917603,-0.15618152916431427,16.456937789916992
4.133505821228027,-2.849022388458252,-0.6648441553115845,-0.1503666490316391,16.55728530883789
4.195746421813965,-2.924724578857422,-0.6774253845214844,-0.14685794711112976,16.65763282775879
4.253448009490967,-3.004448652267456,-0.6905366778373718,-0.14520318806171417,16.757980346679688
4.308233261108398,-3.0856690406799316,-0.7042161822319031,-0.14349156618118286,16.858327865600586
4.360476493835449,-3.1688618659973145,-0.718346118927002,-0.1415913850069046,16.95867347717285
4.412657260894775,-3.2494046688079834,-0.7331711649894714,-0.13898849487304688,17.05902099609375
4.463897705078125,-3.3307650089263916,-0.7484793663024902,-0.13361439108848572,17.15936851501465
4.5161519050598145,-3.409615993499756,-0.7639931440353394,-0.12457644939422607,17.259716033935547
4.568459510803223,-3.4896159172058105,-0.7793024182319641,-0.11085890233516693,17.360063552856445
4.621723175048828,-3.5694243907928467,-0.7936528921127319,-0.09357070922851562,17.460411071777344
4.677569389343262,-3.646104574203491,-0.8060134649276733,-0.07249470055103302,17.56075668334961
4.736351490020752,-3.7197787761688232,-0.815734326839447,-0.04822243005037308,17.661104202270508
4.798413276672363,-3.790578842163086,-0.8217814564704895,-0.02126406691968441,17.761451721191406
4.8640875816345215,-3.8586466312408447,-0.8243914246559143,0.008886883966624737,17.861799240112305
4.93369722366333,-3.9241340160369873,-0.822618305683136,0.041108060628175735,17.962146759033203
5.007554054260254,-3.9872024059295654,-0.817089855670929,0.07398270815610886,18.0624942779541
5.084507465362549,-4.048588752746582,-0.8079240918159485,0.10742762684822083,18.162839889526367
5.164089679718018,-4.1086554527282715,-0.7949553728103638,0.1404677778482437,18.263187408447266
5.241593837738037,-4.169595241546631,-0.7786973714828491,0.17245107889175415,18.363534927368164
5.3207316398620605,-4.230112075805664,-0.7594075798988342,0.20333953201770782,18.463882446289062
5.397839546203613,-4.291965961456299,-0.7375177145004272,0.2330065220594406,18.56422996520996
5.471128463745117,-4.357657432556152,-0.7128521203994751,0.262461394071579,18.664575576782227
5.542558670043945,-4.42575216293335,-0.685734212398529,0.2918943464756012,18.764923095703125
5.611997604370117,-4.496870040893555,-0.6560817956924438,0.3221704363822937,18.865270614624023
5.681273460388184,-4.5669121742248535,-0.6237447261810303,0.3536284863948822,18.965618133544922
5.750113010406494,-4.636868953704834,-0.5886253714561462,0.3856522738933563,19.06596565246582
5.8189873695373535,-4.705948352813721,-0.5509712100028992,0.417087584733963,19.16631317138672
5.888802528381348,-4.77232027053833,-0.5112804770469666,0.4478856027126312,19.266658782958984
5.958606243133545,-4.838569164276123,-0.46990659832954407,0.4773392081260681,19.367006301879883
6.031204700469971,-4.897955894470215,-0.4270065724849701,0.5070881247520447,19.46735382080078
6.10612154006958,-4.953830718994141,-0.38230079412460327,0.5375774502754211,19.56770133972168
6.183215141296387,-5.007322311401367,-0.3351840078830719,0.569730281829834,19.668048858642578
6.261866569519043,-5.055071830749512,-0.284921258687973,0.6041628122329712,19.768396377563477
6.344248294830322,-5.1005682945251465,-0.23060175776481628,0.6402674913406372,19.868741989135742
6.4296064376831055,-5.141298294067383,-0.1719042956829071,0.6779018640518188,19.96908950805664
6.517204284667969,-5.175229072570801,-0.10842394828796387,0.7161318063735962,20.06943702697754
6.606319904327393,-5.200804710388184,-0.03925781697034836,0.754346489906311,20.169784545898438
6.696248531341553,-5.216949462890625,0.036496251821517944,0.7910357117652893,20.270132064819336
6.788071632385254,-5.223691940307617,0.11946060508489609,0.8241138458251953,20.370479583740234
6.880266189575195,-5.220585823059082,0.2099442481994629,0.8523640632629395,20.4708251953125
6.969817638397217,-5.209730625152588,0.30723699927330017,0.8759410381317139,20.5711727142334
7.058313846588135,-5.189584255218506,0.410457581281662,0.8946565985679626,20.671520233154297
7.141871452331543,-5.158884048461914,0.5183385014533997,0.9083178043365479,20.771867752075195
7.22105073928833,-5.116462230682373,0.6294007897377014,0.916940450668335,20.872215270996094
7.292088985443115,-5.061538219451904,0.7423862814903259,0.9195303320884705,20.97256088256836
7.354443550109863,-4.996956825256348,0.8561034202575684,0.9172942042350769,21.072908401489258
7.406808853149414,-4.922913074493408,0.9695418477058411,0.9111998081207275,21.173255920410156
7.447620391845703,-4.841230392456055,1.0811865329742432,0.9016024470329285,21.273603439331055
7.478144645690918,-4.75466251373291,1.189716100692749,0.8889665603637695,21.373950958251953
7.500071048736572,-4.662161827087402,1.2936527729034424,0.8731284141540527,21.47429847717285
7.51114559173584,-4.5703229904174805,1.3918890953063965,0.8546094298362732,21.574644088745117
7.5118937492370605,-4.477445602416992,1.4836182594299316,0.8333019018173218,21.674991607666016
7.5020833015441895,-4.384443759918213,1.5686419010162354,0.8091438412666321,21.775339126586914
7.483408451080322,-4.295764446258545,1.6476106643676758,0.7824403047561646,21.875686645507812
7.454527378082275,-4.207979202270508,1.7213020324707031,0.753244161605835,21.97603416442871
7.416376113891602,-4.121654510498047,1.7903870344161987,0.7207440733909607,22.07638168334961
7.370347499847412,-4.037332057952881,1.8550947904586792,0.6862820982933044,22.176727294921875
7.318288326263428,-3.955531358718872,1.9162479639053345,0.6512788534164429,22.277074813842773
7.2625041007995605,-3.8767483234405518,1.9744148254394531,0.6159780025482178,22.377422332763672
7.202783584594727,-3.8005588054656982,2.029860496520996,0.5814661383628845,22.47776985168457
7.14097261428833,-3.7269198894500732,2.0826706886291504,0.5465424656867981,22.57811737060547
7.0765461921691895,-3.654503107070923,2.1327264308929443,0.5111446976661682,22.678462982177734
7.008232593536377,-3.582184314727783,2.17979097366333,0.4746731221675873,22.778810501098633
6.937616348266602,-3.5117814540863037,2.2234692573547363,0.43660274147987366,22.87915802001953
6.862886428833008,-3.4436776638031006,2.263461112976074,0.3977513015270233,22.97950553894043
6.7880330085754395,-3.3758544921875,2.2995822429656982,0.35758814215660095,23.079853057861328
6.7118659019470215,-3.3089599609375,2.3317887783050537,0.3177400231361389,23.180200576782227
6.635547637939453,-3.2426347732543945,2.3601608276367188,0.2787322998046875,23.280546188354492
6.5612993240356445,-3.1760475635528564,2.38438081741333,0.24029287695884705,23.38089370727539
6.487555503845215,-3.109910726547241,2.4045486450195312,0.20427702367305756,23.48124122619629
6.41282844543457,-3.0445783138275146,2.4211225509643555,0.17122283577919006,23.581588745117188
6.338258743286133,-2.9775469303131104,2.434513568878174,0.14121995866298676,23.681936264038086
6.2620649337768555,-2.913588762283325,2.444873332977295,0.11496392637491226,23.782283782958984
6.184057712554932,-2.853316307067871,2.4528236389160156,0.09220398962497711,23.88262939453125
6.104506492614746,-2.7961480617523193,2.458756685256958,0.07295718789100647,23.98297691345215
6.023685932159424,-2.741497039794922,2.4631872177124023,0.05738271400332451,24.083324432373047
5.941874980926514,-2.6887717247009277,2.4665656089782715,0.04556887969374657,24.183671951293945
5.85935640335083,-2.6373753547668457,2.4686243534088135,0.03611430898308754,24.284019470214844
5.776419639587402,-2.5867056846618652,2.4701647758483887,0.028242778033018112,24.384366989135742
5.693356990814209,-2.5361557006835938,2.471236228942871,0.021522467955946922,24.484712600708008
5.610644340515137,-2.4849283695220947,2.4723644256591797,0.016017835587263107,24.585060119628906
5.5286970138549805,-2.4322903156280518,2.473632335662842,0.010947671718895435,24.685407638549805
5.447906970977783,-2.3775463104248047,2.4751780033111572,0.006062018219381571,24.785755157470703
5.367387294769287,-2.3231067657470703,2.4768879413604736,0.0009868511697277427,24.8861026763916
5.288309574127197,-2.266401529312134,2.4784095287323,-0.005609843414276838,24.986448287963867
5.210442066192627,-2.2075159549713135,2.4792025089263916,-0.014023706316947937,25.086795806884766
5.1334357261657715,-2.146730422973633,2.4788661003112793,-0.024009091779589653,25.187143325805664
5.058145523071289,-2.081878900527954,2.477388858795166,-0.03602563589811325,25.287490844726562
4.983320236206055,-2.01586651802063,2.4741499423980713,-0.04929235205054283,25.38783836364746
4.909262180328369,-1.9481585025787354,2.468684196472168,-0.0627976506948471,25.48818588256836
4.835746765136719,-1.8788031339645386,2.4608654975891113,-0.0755731463432312,25.588531494140625
4.762864589691162,-1.808408498764038,2.450678586959839,-0.08590692281723022,25.688879013061523
4.688562393188477,-1.7418674230575562,2.4383740425109863,-0.09175806492567062,25.789226531982422
4.613537311553955,-1.6768455505371094,2.424368381500244,-0.09254264086484909,25.88957405090332
4.538002014160156,-1.6125849485397339,2.409717559814453,-0.08751203119754791,25.98992156982422
4.462144374847412,-1.5488260984420776,2.395599365234375,-0.07622603327035904,26.090269088745117
4.386221885681152,-1.485245704650879,2.383219003677368,-0.058381203562021255,26.190614700317383
4.3104634284973145,-1.4215487241744995,2.3742871284484863,-0.03594479709863663,26.29096221923828
4.23507022857666,-1.3574682474136353,2.369145631790161,-0.008915833197534084,26.39130973815918
4.1584391593933105,-1.293432354927063,2.368607521057129,0.02299802005290985,26.491657257080078
4.08257532119751,-1.2284232378005981,2.372953414916992,0.058428600430488586,26.592004776000977
4.0082621574401855,-1.1620689630508423,2.382110595703125,0.0952286422252655,26.692350387573242
3.936361312866211,-1.0941036939620972,2.395756721496582,0.13096900284290314,26.79269790649414
3.866762161254883,-1.0244401693344116,2.413541793823242,0.16285692155361176,26.89304542541504
3.799323320388794,-0.9530218839645386,2.434412956237793,0.18990686535835266,26.993392944335938
3.7339062690734863,-0.8797861337661743,2.4575209617614746,0.21134433150291443,27.093740463256836
3.671574354171753,-0.802345871925354,2.4818694591522217,0.22683021426200867,27.194087982177734
3.612732410430908,-0.7195076942443848,2.506422996520996,0.2363635003566742,27.29443359375
3.554918050765991,-0.6366059184074402,2.5309929847717285,0.2415817379951477,27.3947811126709
3.4978132247924805,-0.5537394285202026,2.5551607608795166,0.2436247169971466,27.495128631591797
3.4398934841156006,-0.47328266501426697,2.57869029045105,0.24378637969493866,27.595476150512695
3.380025625228882,-0.39705395698547363,2.6018543243408203,0.2437063604593277,27.695823669433594
3.311544418334961,-0.32666170597076416,2.6250133514404297,0.2443375438451767,27.796171188354492
3.2422962188720703,-0.2633912265300751,2.6482982635498047,0.24575135111808777,27.896516799926758
3.171541452407837,-0.20789077877998352,2.671867847442627,0.24795448780059814,27.996864318847656
3.0986993312835693,-0.16056221723556519,2.6956498622894287,0.2514200806617737,28.097211837768555
3.0231845378875732,-0.12167023122310638,2.719890594482422,0.2561304569244385,28.197559356689453
2.9444620609283447,-0.09128950536251068,2.744868278503418,0.26192229986190796,28.29790687561035
2.862109899520874,-0.06924798339605331,2.7708542346954346,0.2684638798236847,28.39825439453125
2.7758171558380127,-0.055126532912254333,2.7979719638824463,0.2754010856151581,28.498600006103516
2.688249349594116,-0.0471830777823925,2.8261985778808594,0.28235918283462524,28.598947525024414
2.599100351333618,-0.0447610504925251,2.8553688526153564,0.2889513373374939,28.699295043945312
